Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","148","Chad","7292","Cropland potassium use efficiency","5081","Nutrient balance","2015","2015","%","59.9837","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7276","Cropland nitrogen per unit area","5081","Nutrient balance","2016","2016","kg/ha","13.6039","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7281","Cropland phosphorus per unit area","5081","Nutrient balance","2016","2016","kg/ha","-1.4469","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7283","Cropland potassium per unit area","5081","Nutrient balance","2016","2016","kg/ha","2.7897","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","2016","2016","%","59.3379","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","2016","2016","%","168.9072","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7292","Cropland potassium use efficiency","5081","Nutrient balance","2016","2016","%","71.3233","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7276","Cropland nitrogen per unit area","5081","Nutrient balance","2017","2017","kg/ha","16.3934","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7281","Cropland phosphorus per unit area","5081","Nutrient balance","2017","2017","kg/ha","-0.8474","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7283","Cropland potassium per unit area","5081","Nutrient balance","2017","2017","kg/ha","4.9648","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","2017","2017","%","51.9074","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","2017","2017","%","137.2843","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7292","Cropland potassium use efficiency","5081","Nutrient balance","2017","2017","%","54.2326","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7276","Cropland nitrogen per unit area","5081","Nutrient balance","2018","2018","kg/ha","17.0822","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7281","Cropland phosphorus per unit area","5081","Nutrient balance","2018","2018","kg/ha","-1.2414","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7283","Cropland potassium per unit area","5081","Nutrient balance","2018","2018","kg/ha","5.0962","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","2018","2018","%","52.2386","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","2018","2018","%","159.802","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7292","Cropland potassium use efficiency","5081","Nutrient balance","2018","2018","%","54.7787","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7276","Cropland nitrogen per unit area","5081","Nutrient balance","2019","2019","kg/ha","17.4882","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7281","Cropland phosphorus per unit area","5081","Nutrient balance","2019","2019","kg/ha","-1.0828","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7283","Cropland potassium per unit area","5081","Nutrient balance","2019","2019","kg/ha","4.8936","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","2019","2019","%","53.3119","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","2019","2019","%","143.2408","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7292","Cropland potassium use efficiency","5081","Nutrient balance","2019","2019","%","58.5844","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7276","Cropland nitrogen per unit area","5081","Nutrient balance","2020","2020","kg/ha","18.5634","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7281","Cropland phosphorus per unit area","5081","Nutrient balance","2020","2020","kg/ha","-0.8582","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7283","Cropland potassium per unit area","5081","Nutrient balance","2020","2020","kg/ha","5.7819","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","2020","2020","%","50.8458","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","2020","2020","%","133.1331","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7292","Cropland potassium use efficiency","5081","Nutrient balance","2020","2020","%","53.3491","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7276","Cropland nitrogen per unit area","5081","Nutrient balance","2021","2021","kg/ha","19.4316","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7281","Cropland phosphorus per unit area","5081","Nutrient balance","2021","2021","kg/ha","-0.6041","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7283","Cropland potassium per unit area","5081","Nutrient balance","2021","2021","kg/ha","6.4662","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","2021","2021","%","48.5296","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","2021","2021","%","122.5877","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7292","Cropland potassium use efficiency","5081","Nutrient balance","2021","2021","%","49.7986","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7276","Cropland nitrogen per unit area","5081","Nutrient balance","2022","2022","kg/ha","19.9284","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7281","Cropland phosphorus per unit area","5081","Nutrient balance","2022","2022","kg/ha","-0.5717","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7283","Cropland potassium per unit area","5081","Nutrient balance","2022","2022","kg/ha","7.0991","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","2022","2022","%","48.723","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","2022","2022","%","120.3085","E","Estimated value",""
"ESB","Cropland Nutrient Balance","148","Chad","7292","Cropland potassium use efficiency","5081","Nutrient balance","2022","2022","%","47.9437","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1961","1961","kg/ha","-5.869","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1961","1961","kg/ha","-1.9189","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1961","1961","kg/ha","-7.1107","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1961","1961","%","157.4498","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1961","1961","%","308.9003","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1961","1961","%","409.2941","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1962","1962","kg/ha","-5.7985","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1962","1962","kg/ha","-1.9183","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1962","1962","kg/ha","-7.08","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1962","1962","%","156.1118","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1962","1962","%","306.452","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1962","1962","%","399.9519","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1963","1963","kg/ha","-5.1614","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1963","1963","kg/ha","-1.892","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1963","1963","kg/ha","-7.0411","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1963","1963","%","147.6624","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1963","1963","%","301.02","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1963","1963","%","390.0493","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1964","1964","kg/ha","-5.4136","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1964","1964","kg/ha","-1.9738","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1964","1964","kg/ha","-7.2812","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1964","1964","%","149.1163","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1964","1964","%","307.4516","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1964","1964","%","392.6449","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1965","1965","kg/ha","-4.2362","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1965","1965","kg/ha","-1.9004","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1965","1965","kg/ha","-7.2595","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1965","1965","%","136.123","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1965","1965","%","297.4193","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1965","1965","%","384.5463","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1966","1966","kg/ha","-4.9921","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1966","1966","kg/ha","-2.1113","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1966","1966","kg/ha","-7.7166","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1966","1966","%","140.9591","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1966","1966","%","316.95","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1966","1966","%","394.3615","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1967","1967","kg/ha","-5.444","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1967","1967","kg/ha","-2.1428","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1967","1967","kg/ha","-7.8046","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1967","1967","%","145.4455","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1967","1967","%","319.9491","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1967","1967","%","397.2423","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1968","1968","kg/ha","-6.3909","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1968","1968","kg/ha","-2.212","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1968","1968","kg/ha","-8.1012","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1968","1968","%","155.5024","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1968","1968","%","325.7168","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1968","1968","%","405.1853","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1969","1969","kg/ha","-7.005","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1969","1969","kg/ha","-2.3291","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1969","1969","kg/ha","-8.3909","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1969","1969","%","159.9154","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1969","1969","%","336.2599","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1969","1969","%","412.6785","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1970","1970","kg/ha","-6.3129","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1970","1970","kg/ha","-2.2322","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1970","1970","kg/ha","-8.2064","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1970","1970","%","153.3313","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1970","1970","%","325.4832","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1970","1970","%","403.5416","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1971","1971","kg/ha","-5.7678","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1971","1971","kg/ha","-2.1488","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1971","1971","kg/ha","-8.2801","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1971","1971","%","148.0477","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1971","1971","%","316.0961","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1971","1971","%","403.6387","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1972","1972","kg/ha","-4.0215","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1972","1972","kg/ha","-1.8885","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1972","1972","kg/ha","-7.6461","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1972","1972","%","133.039","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1972","1972","%","289.0962","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1972","1972","%","377.9903","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1973","1973","kg/ha","-7.4602","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1973","1973","kg/ha","-2.5164","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1973","1973","kg/ha","-9.0532","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1973","1973","%","160.2977","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1973","1973","%","350.3568","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1973","1973","%","425.2372","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1974","1974","kg/ha","-6.5404","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1974","1974","kg/ha","-2.4032","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1974","1974","kg/ha","-8.8344","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1974","1974","%","151.9161","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1974","1974","%","337.4953","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1974","1974","%","413.3347","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1975","1975","kg/ha","-3.8842","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1975","1975","kg/ha","-1.9722","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1975","1975","kg/ha","-7.8611","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1975","1975","%","130.532","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1975","1975","%","294.0614","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1975","1975","%","376.5184","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1976","1976","kg/ha","-3.9881","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1976","1976","kg/ha","-2.044","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1976","1976","kg/ha","-8.112","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1976","1976","%","130.5575","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1976","1976","%","299.791","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1976","1976","%","381.6909","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1977","1977","kg/ha","-2.6604","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1977","1977","kg/ha","-2.1335","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1977","1977","kg/ha","-8.3811","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1977","1977","%","117.9833","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1977","1977","%","307.7265","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1977","1977","%","389.6148","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1978","1978","kg/ha","-3.0176","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1978","1978","kg/ha","-2.1738","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1978","1978","kg/ha","-8.322","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1978","1978","%","121.0058","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1978","1978","%","323.4207","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1978","1978","%","402.5222","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1979","1979","kg/ha","-3.2768","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1979","1979","kg/ha","-2.3165","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1979","1979","kg/ha","-8.7659","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1979","1979","%","121.9989","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1979","1979","%","339.0318","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1979","1979","%","421.4641","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1980","1980","kg/ha","-1.0904","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1980","1980","kg/ha","-2.0616","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1980","1980","kg/ha","-8.304","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1980","1980","%","106.9943","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1980","1980","%","312.5634","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1980","1980","%","404.7545","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1981","1981","kg/ha","1.0444","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1981","1981","kg/ha","-1.7334","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1981","1981","kg/ha","-7.479","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1981","1981","%","93.3881","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1981","1981","%","278.6648","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1981","1981","%","374.3835","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1982","1982","kg/ha","1.501","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1982","1982","kg/ha","-1.8557","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1982","1982","kg/ha","-7.9286","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7290","Cropland nitrogen use efficiency","5081","Nutrient balance","1982","1982","%","91.1605","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7291","Cropland phosphorus use efficiency","5081","Nutrient balance","1982","1982","%","291.5825","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7292","Cropland potassium use efficiency","5081","Nutrient balance","1982","1982","%","392.096","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7276","Cropland nitrogen per unit area","5081","Nutrient balance","1983","1983","kg/ha","1.2259","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7281","Cropland phosphorus per unit area","5081","Nutrient balance","1983","1983","kg/ha","-1.9081","E","Estimated value",""
"ESB","Cropland Nutrient Balance","174","Comoros","7283","Cropland potassium per unit area","5081","Nutrient balance","1983","1983","kg/ha","-8.2516","E","Estimated value",""
