Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","120","Cameroon","7281","Cropland phosphorus per unit area","5079","Input","2015","2015","kg/ha","2.0595","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7283","Cropland potassium per unit area","5079","Input","2015","2015","kg/ha","6.6244","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7276","Cropland nitrogen per unit area","5079","Input","2016","2016","kg/ha","27.9891","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7281","Cropland phosphorus per unit area","5079","Input","2016","2016","kg/ha","1.9819","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7283","Cropland potassium per unit area","5079","Input","2016","2016","kg/ha","5.6999","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7276","Cropland nitrogen per unit area","5079","Input","2017","2017","kg/ha","28.9169","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7281","Cropland phosphorus per unit area","5079","Input","2017","2017","kg/ha","1.941","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7283","Cropland potassium per unit area","5079","Input","2017","2017","kg/ha","6.4448","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7276","Cropland nitrogen per unit area","5079","Input","2018","2018","kg/ha","29.0834","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7281","Cropland phosphorus per unit area","5079","Input","2018","2018","kg/ha","2.3242","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7283","Cropland potassium per unit area","5079","Input","2018","2018","kg/ha","6.8445","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7276","Cropland nitrogen per unit area","5079","Input","2019","2019","kg/ha","30.1165","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7281","Cropland phosphorus per unit area","5079","Input","2019","2019","kg/ha","2.2987","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7283","Cropland potassium per unit area","5079","Input","2019","2019","kg/ha","6.2473","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7276","Cropland nitrogen per unit area","5079","Input","2020","2020","kg/ha","30.2339","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7281","Cropland phosphorus per unit area","5079","Input","2020","2020","kg/ha","2.1874","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7283","Cropland potassium per unit area","5079","Input","2020","2020","kg/ha","6.3426","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7276","Cropland nitrogen per unit area","5079","Input","2021","2021","kg/ha","28.2955","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7281","Cropland phosphorus per unit area","5079","Input","2021","2021","kg/ha","2.3541","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7283","Cropland potassium per unit area","5079","Input","2021","2021","kg/ha","6.6929","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7276","Cropland nitrogen per unit area","5079","Input","2022","2022","kg/ha","29.7401","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7281","Cropland phosphorus per unit area","5079","Input","2022","2022","kg/ha","2.0791","E","Estimated value",""
"ESB","Cropland Nutrient Balance","120","Cameroon","7283","Cropland potassium per unit area","5079","Input","2022","2022","kg/ha","6.1746","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1961","1961","kg/ha","12.7821","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1961","1961","kg/ha","0.1968","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1961","1961","kg/ha","0.6354","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1962","1962","kg/ha","12.8635","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1962","1962","kg/ha","0.2092","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1962","1962","kg/ha","0.6623","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1963","1963","kg/ha","12.9289","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1963","1963","kg/ha","0.213","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1963","1963","kg/ha","0.6908","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1964","1964","kg/ha","13.1468","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1964","1964","kg/ha","0.2318","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1964","1964","kg/ha","0.7369","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1965","1965","kg/ha","13.5096","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1965","1965","kg/ha","0.2574","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1965","1965","kg/ha","0.8052","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1966","1966","kg/ha","13.9369","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1966","1966","kg/ha","0.3456","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1966","1966","kg/ha","0.957","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1967","1967","kg/ha","14.9779","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1967","1967","kg/ha","0.3634","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1967","1967","kg/ha","1.0318","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1968","1968","kg/ha","15.4619","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1968","1968","kg/ha","0.3744","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1968","1968","kg/ha","1.1181","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1969","1969","kg/ha","15.4623","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1969","1969","kg/ha","0.5126","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1969","1969","kg/ha","1.1682","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1970","1970","kg/ha","16.1916","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1970","1970","kg/ha","0.529","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1970","1970","kg/ha","1.2457","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1971","1971","kg/ha","17.04","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1971","1971","kg/ha","0.5045","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1971","1971","kg/ha","1.1973","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1972","1972","kg/ha","17.1389","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1972","1972","kg/ha","0.4874","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1972","1972","kg/ha","1.3474","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1973","1973","kg/ha","17.3552","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1973","1973","kg/ha","0.482","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1973","1973","kg/ha","1.3874","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1974","1974","kg/ha","18.7795","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1974","1974","kg/ha","0.4993","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1974","1974","kg/ha","1.5784","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1975","1975","kg/ha","18.1875","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1975","1975","kg/ha","0.6008","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1975","1975","kg/ha","1.6434","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1976","1976","kg/ha","18.5217","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1976","1976","kg/ha","0.5757","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1976","1976","kg/ha","1.6918","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1977","1977","kg/ha","18.2818","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1977","1977","kg/ha","0.5726","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1977","1977","kg/ha","1.764","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1978","1978","kg/ha","17.5933","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1978","1978","kg/ha","0.6251","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1978","1978","kg/ha","1.9847","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1979","1979","kg/ha","18.6447","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1979","1979","kg/ha","0.6561","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1979","1979","kg/ha","2.17","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1980","1980","kg/ha","19.7949","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1980","1980","kg/ha","0.7112","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1980","1980","kg/ha","2.2931","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1981","1981","kg/ha","20.4435","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1981","1981","kg/ha","0.8611","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1981","1981","kg/ha","2.6415","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1982","1982","kg/ha","20.2811","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1982","1982","kg/ha","0.8641","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1982","1982","kg/ha","2.7067","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1983","1983","kg/ha","20.4579","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1983","1983","kg/ha","0.961","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1983","1983","kg/ha","3.0933","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1984","1984","kg/ha","18.9679","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1984","1984","kg/ha","0.992","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1984","1984","kg/ha","3.0849","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1985","1985","kg/ha","18.8533","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1985","1985","kg/ha","1.0336","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1985","1985","kg/ha","3.2196","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1986","1986","kg/ha","20.0722","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1986","1986","kg/ha","1.0275","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1986","1986","kg/ha","3.2503","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1987","1987","kg/ha","19.4917","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1987","1987","kg/ha","1.072","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1987","1987","kg/ha","3.3651","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1988","1988","kg/ha","19.8704","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1988","1988","kg/ha","1.0959","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1988","1988","kg/ha","3.4612","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1989","1989","kg/ha","20.1398","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1989","1989","kg/ha","1.1347","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1989","1989","kg/ha","3.5883","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1990","1990","kg/ha","21.1127","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1990","1990","kg/ha","1.218","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1990","1990","kg/ha","3.8327","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1991","1991","kg/ha","19.59","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1991","1991","kg/ha","1.2748","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1991","1991","kg/ha","4.0221","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1992","1992","kg/ha","19.9885","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1992","1992","kg/ha","1.3166","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1992","1992","kg/ha","4.1161","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1993","1993","kg/ha","20.5191","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1993","1993","kg/ha","1.3866","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1993","1993","kg/ha","4.2766","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1994","1994","kg/ha","20.6701","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1994","1994","kg/ha","1.4397","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1994","1994","kg/ha","4.4091","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1995","1995","kg/ha","21.334","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1995","1995","kg/ha","1.5082","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1995","1995","kg/ha","4.5962","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1996","1996","kg/ha","21.848","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1996","1996","kg/ha","1.5587","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1996","1996","kg/ha","4.7312","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1997","1997","kg/ha","21.4861","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1997","1997","kg/ha","1.6189","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1997","1997","kg/ha","4.9079","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1998","1998","kg/ha","21.0185","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1998","1998","kg/ha","1.706","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1998","1998","kg/ha","5.1175","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","1999","1999","kg/ha","21.2495","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","1999","1999","kg/ha","1.7654","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","1999","1999","kg/ha","5.2777","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2000","2000","kg/ha","21.2465","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2000","2000","kg/ha","1.8344","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2000","2000","kg/ha","5.4595","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2001","2001","kg/ha","21.9553","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2001","2001","kg/ha","1.8974","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2001","2001","kg/ha","5.6343","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2002","2002","kg/ha","22.4817","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2002","2002","kg/ha","1.9228","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2002","2002","kg/ha","5.7772","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2003","2003","kg/ha","24.0634","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2003","2003","kg/ha","2.0164","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2003","2003","kg/ha","6.003","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2004","2004","kg/ha","24.3495","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2004","2004","kg/ha","2.1027","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2004","2004","kg/ha","6.2555","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2005","2005","kg/ha","25.4416","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2005","2005","kg/ha","2.1083","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2005","2005","kg/ha","6.2826","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2006","2006","kg/ha","25.5403","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2006","2006","kg/ha","2.1457","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2006","2006","kg/ha","6.3614","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2007","2007","kg/ha","26.0527","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2007","2007","kg/ha","2.2","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2007","2007","kg/ha","6.5549","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2008","2008","kg/ha","27.9253","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2008","2008","kg/ha","2.557","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2008","2008","kg/ha","7.4199","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2009","2009","kg/ha","27.3983","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2009","2009","kg/ha","2.6616","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2009","2009","kg/ha","7.711","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2010","2010","kg/ha","31.7891","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2010","2010","kg/ha","2.8359","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2010","2010","kg/ha","8.0844","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2011","2011","kg/ha","32.3845","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2011","2011","kg/ha","2.8394","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2011","2011","kg/ha","8.3067","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2012","2012","kg/ha","31.947","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2012","2012","kg/ha","2.73","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2012","2012","kg/ha","8.186","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2013","2013","kg/ha","29.3235","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7281","Cropland phosphorus per unit area","5079","Input","2013","2013","kg/ha","2.712","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7283","Cropland potassium per unit area","5079","Input","2013","2013","kg/ha","8.1171","E","Estimated value",""
"ESB","Cropland Nutrient Balance","140","Central African Republic","7276","Cropland nitrogen per unit area","5079","Input","2014","2014","kg/ha","29.8796","E","Estimated value",""
