Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","024","Angola","7283","Cropland potassium per unit area","5080","Outputs","2019","2019","kg/ha","17.8281","E","Estimated value",""
"ESB","Cropland Nutrient Balance","024","Angola","7276","Cropland nitrogen per unit area","5080","Outputs","2020","2020","kg/ha","20.3173","E","Estimated value",""
"ESB","Cropland Nutrient Balance","024","Angola","7281","Cropland phosphorus per unit area","5080","Outputs","2020","2020","kg/ha","3.6471","E","Estimated value",""
"ESB","Cropland Nutrient Balance","024","Angola","7283","Cropland potassium per unit area","5080","Outputs","2020","2020","kg/ha","18.7134","E","Estimated value",""
"ESB","Cropland Nutrient Balance","024","Angola","7276","Cropland nitrogen per unit area","5080","Outputs","2021","2021","kg/ha","20.3925","E","Estimated value",""
"ESB","Cropland Nutrient Balance","024","Angola","7281","Cropland phosphorus per unit area","5080","Outputs","2021","2021","kg/ha","3.6538","E","Estimated value",""
"ESB","Cropland Nutrient Balance","024","Angola","7283","Cropland potassium per unit area","5080","Outputs","2021","2021","kg/ha","19.0361","E","Estimated value",""
"ESB","Cropland Nutrient Balance","024","Angola","7276","Cropland nitrogen per unit area","5080","Outputs","2022","2022","kg/ha","21.388","E","Estimated value",""
"ESB","Cropland Nutrient Balance","024","Angola","7281","Cropland phosphorus per unit area","5080","Outputs","2022","2022","kg/ha","3.8224","E","Estimated value",""
"ESB","Cropland Nutrient Balance","024","Angola","7283","Cropland potassium per unit area","5080","Outputs","2022","2022","kg/ha","20.0634","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1961","1961","kg/ha","12.2015","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1961","1961","kg/ha","2.5893","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1961","1961","kg/ha","7.6966","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1962","1962","kg/ha","11.5085","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1962","1962","kg/ha","2.4164","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1962","1962","kg/ha","7.4125","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1963","1963","kg/ha","10.951","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1963","1963","kg/ha","2.3197","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1963","1963","kg/ha","7.0153","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1964","1964","kg/ha","10.8083","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1964","1964","kg/ha","2.3133","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1964","1964","kg/ha","6.9416","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1965","1965","kg/ha","11.1018","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1965","1965","kg/ha","2.3385","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1965","1965","kg/ha","7.1694","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1966","1966","kg/ha","10.3183","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1966","1966","kg/ha","2.1153","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1966","1966","kg/ha","6.9259","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1967","1967","kg/ha","11.6742","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1967","1967","kg/ha","2.4065","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1967","1967","kg/ha","7.345","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1968","1968","kg/ha","11.7777","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1968","1968","kg/ha","2.4471","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1968","1968","kg/ha","7.5336","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1969","1969","kg/ha","10.8743","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1969","1969","kg/ha","2.1977","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1969","1969","kg/ha","6.9879","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1970","1970","kg/ha","11.356","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1970","1970","kg/ha","2.2935","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1970","1970","kg/ha","7.269","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1971","1971","kg/ha","11.106","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1971","1971","kg/ha","2.2089","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1971","1971","kg/ha","7.2004","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1972","1972","kg/ha","11.0672","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1972","1972","kg/ha","2.2292","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1972","1972","kg/ha","7.1305","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1973","1973","kg/ha","11.6655","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1973","1973","kg/ha","2.3317","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1973","1973","kg/ha","7.083","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1974","1974","kg/ha","10.0804","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1974","1974","kg/ha","2.0541","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1974","1974","kg/ha","6.3049","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1975","1975","kg/ha","8.9862","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1975","1975","kg/ha","1.834","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1975","1975","kg/ha","5.8643","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1976","1976","kg/ha","9.8107","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1976","1976","kg/ha","1.9718","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1976","1976","kg/ha","6.307","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1977","1977","kg/ha","9.9593","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1977","1977","kg/ha","1.9887","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1977","1977","kg/ha","6.2102","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1978","1978","kg/ha","11.2779","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1978","1978","kg/ha","2.2753","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1978","1978","kg/ha","6.9042","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1979","1979","kg/ha","11.3643","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1979","1979","kg/ha","2.2916","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1979","1979","kg/ha","7.0534","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1980","1980","kg/ha","9.8391","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1980","1980","kg/ha","2.0095","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1980","1980","kg/ha","6.1263","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1981","1981","kg/ha","9.4032","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1981","1981","kg/ha","1.9418","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1981","1981","kg/ha","5.8764","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1982","1982","kg/ha","9.5354","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1982","1982","kg/ha","1.986","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1982","1982","kg/ha","6.0511","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1983","1983","kg/ha","9.7704","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1983","1983","kg/ha","2.0282","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1983","1983","kg/ha","6.1572","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1984","1984","kg/ha","13.9675","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1984","1984","kg/ha","2.9147","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1984","1984","kg/ha","8.3428","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1985","1985","kg/ha","13.8839","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1985","1985","kg/ha","2.8918","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1985","1985","kg/ha","8.0883","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1986","1986","kg/ha","15.4262","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1986","1986","kg/ha","3.207","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1986","1986","kg/ha","9.0188","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1987","1987","kg/ha","11.9263","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1987","1987","kg/ha","2.4882","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1987","1987","kg/ha","7.1106","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1988","1988","kg/ha","15.5691","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1988","1988","kg/ha","3.1994","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1988","1988","kg/ha","9.0635","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1989","1989","kg/ha","15.7594","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1989","1989","kg/ha","3.2222","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1989","1989","kg/ha","9.1872","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1990","1990","kg/ha","17.0378","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1990","1990","kg/ha","3.4886","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1990","1990","kg/ha","9.9603","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1991","1991","kg/ha","19.12","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1991","1991","kg/ha","3.9157","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1991","1991","kg/ha","11.1228","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1992","1992","kg/ha","18.3739","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1992","1992","kg/ha","3.7399","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1992","1992","kg/ha","10.5682","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1993","1993","kg/ha","22.2236","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1993","1993","kg/ha","4.5304","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1993","1993","kg/ha","12.7793","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1994","1994","kg/ha","21.7155","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1994","1994","kg/ha","4.4421","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1994","1994","kg/ha","12.5256","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1995","1995","kg/ha","23.5015","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1995","1995","kg/ha","4.7831","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1995","1995","kg/ha","13.3959","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1996","1996","kg/ha","24.386","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1996","1996","kg/ha","4.9564","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1996","1996","kg/ha","14.1755","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1997","1997","kg/ha","23.165","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1997","1997","kg/ha","4.6796","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1997","1997","kg/ha","13.4404","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1998","1998","kg/ha","21.756","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1998","1998","kg/ha","4.4227","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1998","1998","kg/ha","12.7541","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","1999","1999","kg/ha","22.3277","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","1999","1999","kg/ha","4.5527","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","1999","1999","kg/ha","13.1168","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2000","2000","kg/ha","21.795","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2000","2000","kg/ha","4.4197","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2000","2000","kg/ha","12.8408","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2001","2001","kg/ha","22.0022","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2001","2001","kg/ha","4.4238","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2001","2001","kg/ha","13.1078","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2002","2002","kg/ha","23.2893","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2002","2002","kg/ha","4.7165","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2002","2002","kg/ha","14.0941","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2003","2003","kg/ha","21.8949","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2003","2003","kg/ha","4.4073","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2003","2003","kg/ha","13.1605","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2004","2004","kg/ha","23.8983","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2004","2004","kg/ha","4.8329","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2004","2004","kg/ha","14.2061","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2005","2005","kg/ha","19.1493","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2005","2005","kg/ha","3.8828","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2005","2005","kg/ha","11.5728","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2006","2006","kg/ha","19.3048","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2006","2006","kg/ha","3.8889","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2006","2006","kg/ha","11.6443","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2007","2007","kg/ha","20.8514","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2007","2007","kg/ha","4.187","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2007","2007","kg/ha","12.1289","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2008","2008","kg/ha","20.9827","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2008","2008","kg/ha","4.2788","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2008","2008","kg/ha","12.8487","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2009","2009","kg/ha","20.775","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2009","2009","kg/ha","4.2167","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2009","2009","kg/ha","12.7311","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2010","2010","kg/ha","21.9837","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2010","2010","kg/ha","4.4278","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2010","2010","kg/ha","13.5626","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2011","2011","kg/ha","24.4735","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2011","2011","kg/ha","5.0357","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2011","2011","kg/ha","14.972","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2012","2012","kg/ha","23.645","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2012","2012","kg/ha","4.8556","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2012","2012","kg/ha","14.6025","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2013","2013","kg/ha","25.0309","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2013","2013","kg/ha","5.1346","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2013","2013","kg/ha","15.2611","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2014","2014","kg/ha","26.7896","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2014","2014","kg/ha","5.4793","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2014","2014","kg/ha","16.5259","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2015","2015","kg/ha","23.9498","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2015","2015","kg/ha","4.8474","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2015","2015","kg/ha","14.403","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2016","2016","kg/ha","29.8568","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2016","2016","kg/ha","5.9843","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2016","2016","kg/ha","17.6222","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2017","2017","kg/ha","31.2632","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2017","2017","kg/ha","6.3034","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2017","2017","kg/ha","18.3973","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2018","2018","kg/ha","32.5728","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7281","Cropland phosphorus per unit area","5080","Outputs","2018","2018","kg/ha","6.4236","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7283","Cropland potassium per unit area","5080","Outputs","2018","2018","kg/ha","17.8935","E","Estimated value",""
"ESB","Cropland Nutrient Balance","204","Benin","7276","Cropland nitrogen per unit area","5080","Outputs","2019","2019","kg/ha","32.1436","E","Estimated value",""
